Annotator,S001FIN,S001FIC,S001FIF,S002MIN,S002MIC,S002MIF,S003FIN,S003FIC,S003FIF,S004MIN,S004MIC,S004MIF,S005FIN,S005FIC,S005FIF,S006MIN,S006MIC,S006MIF,S007FIN,S007FIC,S007FIF,S008MIN,S008MIC,S008MIF,S009FIN,S009FIC,S009FIF,S010MIN,S010MIC,S010MIF,S011FIN,S011FIC,S011FIF,S012MIN,S012MIC,S012MIF,S013FIN,S013FIC,S013FIF,S014MIN,S014MIC,S014MIF,S015FIN,S015FIC,S015FIF,S016MIN,S016MIC,S016MIF,S017FIN,S017FIC,S017FIF,S018MIN,S018MIC,S018MIF,S019FIN,S019FIC,S019FIF,S020MIN,S020MIC,S020MIF,S021FIN,S021FIC,S021FIF,S022MIN,S022MIC,S022MIF,S023FIN,S023FIC,S023FIF,S024MIN,S024MIC,S024MIF,S025FIN,S025FIC,S025FIF,S026MIN,S026MIC,S026MIF,S027FIN,S027FIC,S027FIF,S028MIN,S028MIC,S028MIF,S029FIN,S029FIC,S029FIF,S030MIN,S030MIC,S030MIF,S031FIN,S031FIC,S031FIF,S032MIN,S032MIC,S032MIF,S033FIN,S033FIC,S033FIF,S034MIN,S034MIC,S034MIF,S035FIN,S035FIC,S035FIF,S036MIN,S036MIC,S036MIF,S037FIN,S037FIC,S037FIF,S038MIN,S038MIC,S038MIF,S039FIN,S039FIC,S039FIF,S040MIN,S040MIC,S040MIF,S041FIN,S041FIC,S041FIF,S042MIN,S042MIC,S042MIF,S043FIN,S043FIC,S043FIF,S044MIN,S044MIC,S044MIF,S045FIN,S045FIC,S045FIF,S046MIN,S046MIC,S046MIF,S047FIN,S047FIC,S047FIF,S048MIN,S048MIC,S048MIF,S049FIN,S049FIC,S049FIF,S050MIN,S050MIC,S050MIF,S051FIN,S051FIC,S051FIF,S052MIN,S052MIC,S052MIF,S053FIN,S053FIC,S053FIF,S054MIN,S054MIC,S054MIF,S055FIN,S055FIC,S055FIF,S056MIN,S056MIC,S056MIF,S057FIN,S057FIC,S057FIF,S058MIN,S058MIC,S058MIF,S059FIN,S059FIC,S059FIF,S060MIN,S060MIC,S060MIF,S061FGN,S061FGC,S061FGF,S062MGN,S062MGC,S062MGF,S063FGN,S063FGC,S063FGF,S064MGN,S064MGC,S064MGF,S065FGN,S065FGC,S065FGF,S066MGN,S066MGC,S066MGF,S067FGN,S067FGC,S067FGF,S068MGN,S068MGC,S068MGF,S069FGN,S069FGC,S069FGF,S070MGN,S070MGC,S070MGF,S071FGN,S071FGC,S071FGF,S072MGN,S072MGC,S072MGF,S073FGN,S073FGC,S073FGF,S074MGN,S074MGC,S074MGF,S075FGN,S075FGC,S075FGF,S076MGN,S076MGC,S076MGF,S077FGN,S077FGC,S077FGF,S078MGN,S078MGC,S078MGF,S079FGN,S079FGC,S079FGF,S080MGN,S080MGC,S080MGF,S081FGN,S081FGC,S081FGF,S082MGN,S082MGC,S082MGF,S083FGN,S083FGC,S083FGF,S084MGN,S084MGC,S084MGF,S085FGN,S085FGC,S085FGF,S086MGN,S086MGC,S086MGF,S087FGN,S087FGC,S087FGF,S088MGN,S088MGC,S088MGF,S089FGN,S089FGC,S089FGF,S090MGN,S090MGC,S090MGF,S091FGN,S091FGC,S091FGF,S092MGN,S092MGC,S092MGF,S093FGN,S093FGC,S093FGF,S094MGN,S094MGC,S094MGF,S095FGN,S095FGC,S095FGF,S096MGN,S096MGC,S096MGF,S097FGN,S097FGC,S097FGF,S098MGN,S098MGC,S098MGF,S099FGN,S099FGC,S099FGF,S100MGN,S100MGC,S100MGF,S101FGN,S101FGC,S101FGF,S102MGN,S102MGC,S102MGF,S103FGN,S103FGC,S103FGF,S104MGN,S104MGC,S104MGF,S105FGN,S105FGC,S105FGF,S106MGN,S106MGC,S106MGF,S107FGN,S107FGC,S107FGF,S108MGN,S108MGC,S108MGF,S109FGN,S109FGC,S109FGF,S110MGN,S110MGC,S110MGF,S111FGN,S111FGC,S111FGF,S112MGN,S112MGC,S112MGF,S113FGN,S113FGC,S113FGF,S114MGN,S114MGC,S114MGF,S115FGN,S115FGC,S115FGF,S116MGN,S116MGC,S116MGF,S117FGN,S117FGC,S117FGF,S118MGN,S118MGC,S118MGF,S119FGN,S119FGC,S119FGF,S120MGN,S120MGC,S120MGF
ANO1,62.0,41.0,41.0,57.0,60.0,65.0,39.0,64.0,67.0,43.0,57.0,77.0,63.0,59.0,44.0,28.0,43.0,61.0,44.0,55.0,72.0,31.0,69.0,58.0,71.0,67.0,62.0,29.0,43.0,68.0,34.0,34.0,60.0,40.0,42.0,57.0,63.0,31.0,56.0,54.0,71.0,65.0,44.0,50.0,57.0,43.0,47.0,66.0,87.0,66.0,67.0,47.0,68.0,66.0,62.0,59.0,71.0,72.0,67.0,75.0,41.0,29.0,61.0,60.0,70.0,42.0,51.0,44.0,67.0,36.0,51.0,40.0,35.0,71.0,61.0,48.0,54.0,70.0,17.0,22.0,58.0,42.0,32.0,45.0,45.0,44.0,71.0,41.0,61.0,63.0,61.0,57.0,44.0,45.0,61.0,62.0,42.0,41.0,41.0,83.0,40.0,56.0,48.0,37.0,50.0,64.0,42.0,66.0,36.0,41.0,58.0,40.0,43.0,61.0,40.0,41.0,46.0,27.0,37.0,30.0,73.0,46.0,62.0,47.0,59.0,55.0,45.0,37.0,61.0,54.0,51.0,61.0,57.0,46.0,75.0,73.0,59.0,55.0,56.0,56.0,55.0,49.0,39.0,64.0,35.0,46.0,47.0,60.0,39.0,59.0,44.0,51.0,57.0,60.0,72.0,72.0,32.0,63.0,47.0,71.0,59.0,56.0,27.0,52.0,48.0,40.0,34.0,34.0,44.0,49.0,60.0,37.0,46.0,52.0,28.0,68.0,56.0,55.0,53.0,55.0,59.0,48.0,60.0,75.0,60.0,40.0,61.0,46.0,57.0,74.0,55.0,51.0,63.0,67.0,37.0,57.0,67.0,53.0,69.0,65.0,50.0,51.0,38.0,42.0,31.0,28.0,59.0,54.0,61.0,47.0,28.0,31.0,61.0,34.0,40.0,41.0,59.0,55.0,70.0,50.0,38.0,54.0,66.0,31.0,48.0,29.0,36.0,52.0,38.0,53.0,31.0,44.0,63.0,66.0,47.0,64.0,68.0,72.0,64.0,67.0,38.0,56.0,41.0,25.0,33.0,33.0,56.0,50.0,55.0,47.0,45.0,28.0,61.0,52.0,47.0,51.0,38.0,53.0,63.0,58.0,61.0,37.0,25.0,54.0,28.0,43.0,49.0,47.0,40.0,53.0,54.0,49.0,76.0,66.0,63.0,70.0,36.0,58.0,65.0,22.0,25.0,31.0,56.0,60.0,64.0,23.0,40.0,40.0,35.0,37.0,43.0,14.0,48.0,28.0,48.0,40.0,59.0,59.0,55.0,62.0,25.0,31.0,59.0,56.0,61.0,57.0,68.0,42.0,27.0,60.0,61.0,34.0,54.0,55.0,58.0,55.0,44.0,33.0,59.0,56.0,64.0,32.0,56.0,41.0,65.0,70.0,65.0,43.0,66.0,56.0,34.0,31.0,39.0,15.0,48.0,64.0,25.0,26.0,37.0,17.0,32.0,11.0,28.0,61.0,62.0,51.0,61.0,58.0,58.0,47.0,59.0,45.0,37.0,39.0,39.0,57.0,26.0,37.0,62.0,64.0
ANO2,25.0,40.0,72.0,80.0,50.0,84.0,56.0,58.0,78.0,39.0,6.0,35.0,33.0,7.0,38.0,30.0,18.0,19.0,81.0,56.0,67.0,31.0,88.0,71.0,79.0,91.0,99.0,15.0,34.0,38.0,4.0,15.0,16.0,27.0,36.0,13.0,11.0,39.0,71.0,40.0,60.0,32.0,25.0,46.0,37.0,42.0,48.0,93.0,23.0,72.0,75.0,75.0,59.0,37.0,96.0,96.0,95.0,35.0,79.0,61.0,17.0,28.0,28.0,85.0,84.0,92.0,68.0,61.0,58.0,36.0,37.0,64.0,26.0,49.0,59.0,11.0,15.0,78.0,3.0,2.0,23.0,8.0,56.0,83.0,28.0,64.0,56.0,58.0,73.0,44.0,30.0,31.0,60.0,24.0,28.0,32.0,6.0,73.0,25.0,70.0,71.0,75.0,63.0,24.0,64.0,21.0,37.0,72.0,27.0,35.0,40.0,78.0,84.0,91.0,72.0,79.0,81.0,35.0,24.0,79.0,31.0,36.0,68.0,57.0,63.0,28.0,37.0,38.0,84.0,31.0,38.0,24.0,21.0,71.0,28.0,61.0,51.0,71.0,42.0,75.0,66.0,53.0,41.0,31.0,7.0,25.0,66.0,74.0,29.0,72.0,41.0,60.0,38.0,63.0,73.0,26.0,18.0,33.0,52.0,90.0,91.0,80.0,34.0,43.0,56.0,15.0,82.0,30.0,51.0,27.0,41.0,24.0,60.0,14.0,57.0,83.0,58.0,83.0,15.0,76.0,91.0,74.0,64.0,70.0,58.0,34.0,60.0,64.0,35.0,59.0,35.0,71.0,36.0,71.0,56.0,78.0,72.0,60.0,41.0,29.0,30.0,32.0,31.0,29.0,16.0,44.0,28.0,75.0,75.0,77.0,40.0,22.0,40.0,73.0,74.0,41.0,68.0,73.0,32.0,73.0,65.0,19.0,36.0,18.0,39.0,23.0,59.0,75.0,25.0,30.0,18.0,63.0,67.0,83.0,28.0,60.0,77.0,81.0,20.0,31.0,37.0,60.0,54.0,38.0,56.0,81.0,60.0,41.0,61.0,29.0,21.0,66.0,55.0,46.0,80.0,77.0,29.0,82.0,69.0,36.0,30.0,32.0,60.0,20.0,86.0,27.0,18.0,60.0,62.0,26.0,71.0,74.0,71.0,26.0,68.0,84.0,25.0,27.0,92.0,4.0,7.0,79.0,60.0,55.0,72.0,16.0,38.0,23.0,41.0,91.0,69.0,29.0,20.0,51.0,41.0,62.0,65.0,40.0,7.0,62.0,71.0,24.0,83.0,58.0,65.0,75.0,39.0,91.0,60.0,90.0,76.0,82.0,77.0,87.0,77.0,71.0,71.0,75.0,72.0,62.0,77.0,21.0,57.0,40.0,64.0,80.0,72.0,33.0,65.0,31.0,11.0,29.0,12.0,22.0,34.0,39.0,12.0,24.0,29.0,31.0,12.0,24.0,32.0,68.0,16.0,14.0,14.0,56.0,34.0,54.0,71.0,77.0,27.0,36.0,86.0,92.0,64.0,42.0,71.0,30.0
ANO3,41.0,49.0,66.0,74.0,58.0,80.0,63.0,54.0,54.0,71.0,75.0,66.0,55.0,72.0,77.0,36.0,70.0,72.0,39.0,74.0,71.0,72.0,72.0,62.0,75.0,78.0,82.0,59.0,62.0,71.0,65.0,45.0,47.0,38.0,59.0,57.0,65.0,53.0,62.0,40.0,79.0,63.0,46.0,58.0,65.0,46.0,48.0,46.0,71.0,69.0,79.0,57.0,79.0,67.0,68.0,77.0,85.0,59.0,60.0,68.0,46.0,71.0,59.0,26.0,39.0,51.0,75.0,52.0,60.0,46.0,84.0,66.0,57.0,57.0,74.0,71.0,58.0,77.0,40.0,49.0,43.0,69.0,70.0,64.0,47.0,65.0,76.0,57.0,50.0,70.0,43.0,62.0,73.0,29.0,56.0,47.0,14.0,53.0,68.0,46.0,54.0,42.0,63.0,55.0,57.0,63.0,61.0,74.0,37.0,56.0,59.0,79.0,80.0,86.0,70.0,67.0,51.0,44.0,50.0,56.0,62.0,76.0,76.0,58.0,59.0,64.0,65.0,66.0,70.0,49.0,60.0,55.0,60.0,62.0,65.0,31.0,69.0,66.0,69.0,65.0,79.0,53.0,67.0,71.0,39.0,50.0,75.0,45.0,51.0,53.0,45.0,64.0,61.0,41.0,66.0,63.0,46.0,66.0,67.0,73.0,73.0,65.0,19.0,28.0,56.0,51.0,54.0,45.0,52.0,67.0,72.0,27.0,27.0,44.0,47.0,73.0,69.0,48.0,64.0,61.0,56.0,63.0,48.0,38.0,35.0,31.0,60.0,48.0,65.0,54.0,41.0,66.0,81.0,67.0,64.0,16.0,11.0,18.0,23.0,23.0,26.0,38.0,14.0,46.0,50.0,26.0,42.0,28.0,33.0,62.0,46.0,62.0,80.0,22.0,9.0,23.0,63.0,63.0,25.0,65.0,65.0,66.0,55.0,41.0,50.0,34.0,34.0,65.0,75.0,78.0,71.0,67.0,77.0,34.0,59.0,39.0,39.0,68.0,61.0,59.0,10.0,33.0,64.0,35.0,39.0,48.0,60.0,70.0,65.0,25.0,27.0,30.0,69.0,76.0,51.0,39.0,64.0,92.0,65.0,70.0,63.0,28.0,36.0,29.0,24.0,15.0,25.0,39.0,65.0,60.0,69.0,64.0,84.0,77.0,39.0,88.0,43.0,64.0,33.0,58.0,62.0,54.0,34.0,85.0,80.0,33.0,37.0,38.0,30.0,65.0,63.0,11.0,38.0,59.0,48.0,49.0,39.0,55.0,62.0,18.0,44.0,62.0,67.0,42.0,71.0,23.0,29.0,26.0,29.0,72.0,71.0,63.0,52.0,40.0,39.0,18.0,29.0,37.0,64.0,67.0,72.0,26.0,53.0,53.0,66.0,84.0,97.0,62.0,63.0,59.0,25.0,38.0,33.0,43.0,44.0,34.0,16.0,23.0,30.0,32.0,60.0,58.0,38.0,69.0,47.0,24.0,60.0,58.0,31.0,62.0,70.0,54.0,61.0,62.0,70.0,69.0,78.0,64.0,68.0,78.0
ANO4,31.0,18.0,20.0,39.0,71.0,66.0,70.0,74.0,77.0,41.0,19.0,15.0,52.0,66.0,37.0,37.0,51.0,35.0,21.0,40.0,12.0,29.0,67.0,65.0,65.0,30.0,39.0,37.0,71.0,39.0,37.0,41.0,22.0,26.0,52.0,62.0,40.0,35.0,26.0,59.0,64.0,44.0,53.0,63.0,64.0,34.0,34.0,68.0,36.0,48.0,69.0,42.0,55.0,40.0,42.0,76.0,62.0,85.0,64.0,44.0,71.0,72.0,73.0,31.0,46.0,76.0,61.0,48.0,44.0,46.0,39.0,70.0,40.0,65.0,68.0,68.0,77.0,63.0,18.0,28.0,66.0,58.0,48.0,29.0,82.0,90.0,79.0,73.0,61.0,35.0,33.0,61.0,60.0,40.0,61.0,38.0,16.0,36.0,36.0,78.0,80.0,66.0,16.0,46.0,57.0,62.0,65.0,66.0,25.0,35.0,39.0,41.0,33.0,14.0,73.0,69.0,44.0,33.0,52.0,38.0,66.0,63.0,64.0,77.0,23.0,60.0,38.0,61.0,64.0,42.0,53.0,51.0,69.0,80.0,70.0,69.0,76.0,69.0,70.0,65.0,78.0,63.0,61.0,33.0,17.0,52.0,39.0,62.0,53.0,42.0,39.0,65.0,57.0,41.0,63.0,44.0,73.0,71.0,67.0,85.0,77.0,63.0,25.0,17.0,36.0,34.0,44.0,52.0,25.0,45.0,70.0,27.0,39.0,66.0,38.0,34.0,37.0,52.0,62.0,38.0,60.0,61.0,59.0,33.0,31.0,50.0,60.0,37.0,58.0,60.0,59.0,61.0,65.0,61.0,67.0,56.0,44.0,56.0,36.0,36.0,53.0,33.0,38.0,38.0,50.0,50.0,57.0,38.0,56.0,41.0,50.0,50.0,41.0,37.0,29.0,58.0,60.0,68.0,60.0,65.0,60.0,60.0,58.0,56.0,55.0,33.0,58.0,60.0,50.0,60.0,52.0,40.0,56.0,60.0,44.0,59.0,54.0,63.0,54.0,65.0,19.0,33.0,66.0,39.0,35.0,26.0,58.0,58.0,57.0,27.0,39.0,35.0,60.0,67.0,63.0,35.0,37.0,58.0,32.0,66.0,54.0,55.0,50.0,42.0,39.0,36.0,35.0,64.0,59.0,65.0,64.0,65.0,62.0,62.0,62.0,68.0,38.0,50.0,35.0,20.0,31.0,30.0,43.0,40.0,41.0,44.0,56.0,58.0,49.0,58.0,66.0,30.0,55.0,42.0,40.0,39.0,56.0,42.0,57.0,61.0,39.0,57.0,49.0,49.0,59.0,57.0,43.0,39.0,41.0,49.0,44.0,41.0,37.0,39.0,41.0,42.0,39.0,41.0,65.0,61.0,60.0,34.0,44.0,34.0,44.0,62.0,61.0,60.0,60.0,61.0,54.0,55.0,55.0,34.0,38.0,39.0,33.0,35.0,39.0,37.0,44.0,37.0,40.0,54.0,41.0,61.0,58.0,60.0,42.0,41.0,59.0,42.0,31.0,39.0,40.0,40.0,57.0,39.0,67.0,40.0
ANO5,33.0,43.0,31.0,61.0,60.0,65.0,60.0,65.0,67.0,26.0,29.0,27.0,51.0,61.0,59.0,41.0,38.0,32.0,38.0,41.0,55.0,54.0,61.0,68.0,69.0,58.0,62.0,24.0,28.0,25.0,25.0,51.0,51.0,25.0,40.0,40.0,63.0,60.0,64.0,50.0,48.0,50.0,40.0,50.0,49.0,28.0,40.0,53.0,30.0,47.0,56.0,53.0,58.0,56.0,50.0,57.0,61.0,56.0,40.0,49.0,44.0,54.0,51.0,29.0,34.0,32.0,54.0,50.0,60.0,39.0,58.0,64.0,40.0,60.0,60.0,31.0,36.0,50.0,21.0,24.0,35.0,33.0,35.0,45.0,57.0,58.0,57.0,24.0,45.0,50.0,56.0,33.0,55.0,23.0,32.0,45.0,32.0,36.0,49.0,54.0,50.0,53.0,46.0,54.0,55.0,63.0,43.0,60.0,26.0,43.0,39.0,37.0,35.0,37.0,67.0,68.0,61.0,20.0,30.0,28.0,49.0,63.0,66.0,54.0,39.0,58.0,60.0,66.0,68.0,31.0,40.0,33.0,55.0,57.0,54.0,58.0,56.0,54.0,68.0,68.0,67.0,58.0,59.0,41.0,33.0,50.0,55.0,34.0,45.0,35.0,55.0,64.0,54.0,58.0,57.0,51.0,39.0,35.0,66.0,67.0,59.0,65.0,29.0,42.0,56.0,23.0,31.0,41.0,55.0,64.0,40.0,29.0,26.0,34.0,30.0,36.0,37.0,44.0,56.0,60.0,36.0,51.0,49.0,49.0,33.0,32.0,72.0,67.0,31.0,50.0,58.0,87.0,91.0,60.0,81.0,51.0,24.0,22.0,30.0,11.0,49.0,15.0,12.0,18.0,2.0,6.0,2.0,21.0,52.0,28.0,56.0,51.0,60.0,9.0,26.0,23.0,66.0,76.0,50.0,50.0,64.0,52.0,52.0,49.0,36.0,52.0,51.0,49.0,81.0,98.0,50.0,34.0,55.0,13.0,49.0,24.0,38.0,60.0,54.0,51.0,51.0,22.0,66.0,19.0,25.0,12.0,77.0,84.0,85.0,23.0,15.0,18.0,70.0,65.0,59.0,23.0,31.0,31.0,73.0,85.0,80.0,18.0,17.0,51.0,7.0,2.0,12.0,30.0,56.0,53.0,54.0,89.0,67.0,75.0,65.0,51.0,23.0,58.0,78.0,8.0,21.0,19.0,73.0,90.0,77.0,9.0,19.0,21.0,68.0,68.0,72.0,28.0,49.0,21.0,5.0,24.0,66.0,31.0,19.0,80.0,32.0,70.0,40.0,37.0,73.0,31.0,27.0,70.0,69.0,32.0,30.0,29.0,65.0,50.0,74.0,76.0,96.0,76.0,76.0,81.0,96.0,27.0,29.0,22.0,90.0,91.0,96.0,50.0,15.0,55.0,12.0,6.0,13.0,23.0,57.0,23.0,32.0,65.0,35.0,34.0,7.0,9.0,95.0,91.0,93.0,8.0,28.0,21.0,49.0,49.0,67.0,51.0,45.0,48.0,54.0,28.0,72.0,61.0,68.0,70.0
ANO6,66.0,84.0,75.0,100.0,68.0,74.0,100.0,81.0,75.0,72.0,76.0,57.0,82.0,77.0,85.0,66.0,75.0,80.0,67.0,63.0,73.0,75.0,77.0,78.0,83.0,76.0,80.0,71.0,71.0,57.0,77.0,61.0,64.0,63.0,73.0,52.0,74.0,64.0,68.0,68.0,73.0,81.0,69.0,63.0,56.0,68.0,54.0,78.0,100.0,75.0,82.0,84.0,74.0,91.0,100.0,73.0,91.0,84.0,75.0,80.0,91.0,72.0,68.0,100.0,100.0,84.0,75.0,90.0,72.0,68.0,66.0,83.0,72.0,88.0,76.0,77.0,65.0,88.0,62.0,79.0,80.0,94.0,80.0,53.0,88.0,83.0,72.0,70.0,70.0,84.0,65.0,49.0,51.0,55.0,55.0,51.0,65.0,31.0,64.0,79.0,37.0,50.0,83.0,74.0,89.0,90.0,63.0,52.0,51.0,51.0,51.0,100.0,77.0,66.0,100.0,69.0,77.0,55.0,27.0,36.0,77.0,74.0,55.0,90.0,59.0,18.0,77.0,65.0,50.0,75.0,26.0,41.0,87.0,52.0,59.0,71.0,48.0,36.0,100.0,93.0,100.0,75.0,32.0,68.0,84.0,70.0,51.0,77.0,73.0,50.0,51.0,35.0,70.0,69.0,65.0,50.0,78.0,70.0,72.0,81.0,88.0,85.0,77.0,79.0,72.0,69.0,86.0,40.0,80.0,83.0,61.0,57.0,64.0,49.0,90.0,60.0,20.0,51.0,55.0,33.0,50.0,58.0,65.0,40.0,19.0,39.0,59.0,61.0,56.0,41.0,48.0,60.0,68.0,61.0,69.0,40.0,37.0,34.0,27.0,20.0,41.0,22.0,31.0,29.0,46.0,34.0,63.0,51.0,41.0,41.0,57.0,47.0,29.0,26.0,23.0,55.0,60.0,58.0,58.0,69.0,55.0,51.0,27.0,33.0,40.0,48.0,54.0,53.0,55.0,60.0,59.0,34.0,67.0,62.0,30.0,38.0,47.0,70.0,59.0,50.0,46.0,34.0,58.0,19.0,27.0,38.0,72.0,74.0,63.0,21.0,37.0,36.0,52.0,62.0,43.0,39.0,36.0,58.0,38.0,54.0,59.0,21.0,35.0,39.0,42.0,30.0,37.0,39.0,41.0,61.0,53.0,55.0,54.0,54.0,54.0,46.0,40.0,39.0,59.0,27.0,26.0,51.0,61.0,63.0,61.0,20.0,43.0,62.0,29.0,44.0,27.0,12.0,40.0,40.0,17.0,51.0,60.0,33.0,34.0,58.0,26.0,31.0,40.0,53.0,57.0,47.0,40.0,55.0,39.0,52.0,38.0,48.0,49.0,46.0,54.0,57.0,28.0,58.0,68.0,43.0,58.0,44.0,32.0,27.0,63.0,57.0,54.0,40.0,63.0,63.0,31.0,50.0,44.0,35.0,36.0,20.0,30.0,33.0,37.0,43.0,25.0,32.0,54.0,44.0,54.0,36.0,26.0,49.0,47.0,52.0,57.0,32.0,42.0,36.0,36.0,55.0,41.0,43.0,47.0,37.0
ANO7,51.0,37.0,36.0,75.0,62.0,64.0,74.0,51.0,71.0,7.0,7.0,17.0,46.0,49.0,69.0,13.0,17.0,16.0,30.0,79.0,66.0,21.0,56.0,58.0,87.0,80.0,86.0,20.0,16.0,13.0,35.0,29.0,19.0,13.0,18.0,26.0,72.0,65.0,56.0,28.0,59.0,23.0,51.0,51.0,38.0,23.0,14.0,60.0,58.0,81.0,69.0,62.0,36.0,83.0,81.0,85.0,79.0,63.0,37.0,42.0,27.0,39.0,63.0,82.0,71.0,67.0,76.0,60.0,61.0,9.0,68.0,26.0,28.0,58.0,76.0,35.0,58.0,67.0,14.0,26.0,59.0,8.0,63.0,7.0,78.0,37.0,69.0,14.0,17.0,20.0,28.0,72.0,95.0,13.0,47.0,46.0,18.0,17.0,20.0,36.0,75.0,67.0,19.0,31.0,24.0,80.0,44.0,83.0,16.0,19.0,26.0,52.0,81.0,67.0,99.0,98.0,94.0,20.0,17.0,12.0,98.0,24.0,99.0,30.0,62.0,48.0,31.0,82.0,80.0,36.0,22.0,11.0,81.0,78.0,57.0,30.0,73.0,60.0,50.0,97.0,71.0,65.0,76.0,51.0,25.0,19.0,49.0,34.0,51.0,16.0,18.0,10.0,43.0,88.0,43.0,50.0,43.0,56.0,79.0,28.0,96.0,98.0,11.0,47.0,73.0,7.0,27.0,70.0,59.0,19.0,69.0,8.0,11.0,26.0,35.0,25.0,29.0,17.0,17.0,4.0,56.0,55.0,51.0,49.0,50.0,43.0,51.0,44.0,59.0,56.0,61.0,55.0,75.0,57.0,77.0,51.0,44.0,66.0,38.0,33.0,57.0,34.0,40.0,36.0,41.0,39.0,40.0,50.0,44.0,57.0,53.0,47.0,47.0,38.0,45.0,49.0,51.0,60.0,65.0,50.0,56.0,56.0,53.0,56.0,52.0,55.0,59.0,69.0,54.0,66.0,71.0,70.0,72.0,73.0,50.0,45.0,66.0,64.0,63.0,46.0,36.0,40.0,50.0,45.0,57.0,50.0,58.0,66.0,50.0,40.0,37.0,51.0,56.0,53.0,45.0,65.0,65.0,82.0,43.0,53.0,54.0,32.0,52.0,49.0,27.0,48.0,44.0,58.0,55.0,63.0,62.0,58.0,57.0,58.0,62.0,56.0,36.0,51.0,60.0,49.0,54.0,31.0,71.0,70.0,54.0,46.0,51.0,48.0,46.0,58.0,60.0,27.0,55.0,54.0,52.0,53.0,65.0,46.0,57.0,80.0,37.0,49.0,49.0,47.0,60.0,67.0,48.0,39.0,53.0,60.0,59.0,61.0,35.0,35.0,46.0,64.0,64.0,65.0,65.0,57.0,95.0,44.0,49.0,49.0,60.0,63.0,61.0,60.0,74.0,91.0,53.0,53.0,59.0,40.0,52.0,54.0,30.0,38.0,33.0,43.0,53.0,55.0,53.0,65.0,62.0,53.0,48.0,56.0,50.0,58.0,54.0,35.0,47.0,61.0,51.0,41.0,64.0,52.0,49.0,66.0
ANO8,26.0,37.0,51.0,71.0,51.0,73.0,35.0,53.0,43.0,14.0,57.0,14.0,41.0,55.0,60.0,15.0,23.0,67.0,24.0,77.0,85.0,21.0,54.0,74.0,76.0,78.0,90.0,20.0,43.0,49.0,29.0,29.0,36.0,50.0,43.0,21.0,16.0,26.0,18.0,59.0,38.0,29.0,50.0,57.0,30.0,10.0,20.0,45.0,25.0,35.0,75.0,64.0,68.0,65.0,69.0,53.0,69.0,34.0,47.0,65.0,20.0,22.0,11.0,72.0,70.0,62.0,60.0,64.0,70.0,15.0,66.0,66.0,21.0,59.0,76.0,65.0,80.0,79.0,5.0,6.0,8.0,57.0,67.0,39.0,77.0,59.0,77.0,42.0,24.0,48.0,30.0,28.0,24.0,18.0,17.0,31.0,19.0,41.0,60.0,56.0,31.0,41.0,60.0,47.0,64.0,16.0,54.0,57.0,12.0,18.0,18.0,64.0,62.0,83.0,69.0,82.0,83.0,2.0,18.0,11.0,48.0,79.0,77.0,65.0,41.0,43.0,49.0,66.0,62.0,21.0,23.0,15.0,31.0,70.0,70.0,66.0,66.0,62.0,60.0,38.0,70.0,56.0,55.0,60.0,26.0,34.0,33.0,57.0,36.0,40.0,28.0,23.0,37.0,27.0,50.0,61.0,30.0,28.0,67.0,77.0,60.0,78.0,8.0,25.0,18.0,16.0,16.0,65.0,63.0,70.0,39.0,8.0,32.0,23.0,53.0,70.0,37.0,60.0,57.0,64.0,75.0,77.0,74.0,15.0,23.0,80.0,75.0,36.0,29.0,79.0,78.0,63.0,73.0,76.0,56.0,50.0,31.0,79.0,50.0,14.0,41.0,17.0,22.0,32.0,31.0,55.0,46.0,18.0,39.0,50.0,60.0,59.0,52.0,21.0,20.0,67.0,88.0,71.0,68.0,76.0,73.0,78.0,30.0,43.0,30.0,16.0,63.0,68.0,51.0,50.0,32.0,61.0,66.0,51.0,42.0,38.0,59.0,88.0,60.0,79.0,54.0,74.0,71.0,56.0,58.0,65.0,75.0,63.0,42.0,15.0,45.0,41.0,56.0,71.0,29.0,31.0,34.0,74.0,72.0,77.0,53.0,23.0,34.0,54.0,22.0,30.0,50.0,58.0,75.0,72.0,93.0,75.0,66.0,81.0,92.0,87.0,73.0,72.0,53.0,17.0,39.0,38.0,82.0,76.0,83.0,40.0,62.0,57.0,9.0,61.0,57.0,25.0,39.0,28.0,26.0,90.0,46.0,37.0,38.0,46.0,42.0,52.0,46.0,84.0,83.0,77.0,49.0,50.0,48.0,54.0,84.0,30.0,64.0,47.0,62.0,84.0,74.0,80.0,81.0,78.0,71.0,36.0,59.0,42.0,38.0,71.0,79.0,63.0,34.0,33.0,30.0,32.0,39.0,47.0,56.0,38.0,17.0,58.0,60.0,67.0,71.0,52.0,55.0,76.0,70.0,26.0,30.0,34.0,34.0,56.0,72.0,54.0,51.0,80.0,49.0,60.0,50.0,47.0,76.0,67.0
